use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,532.8576023011245,541.9057196220325,526.3335905612245,533.6989708281271,6.3850725195719065,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,677.6042814192004,532.6804261245314,601.32622461995,603.8703107212273,59.19225872209741,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,652.2913360318618,523.0212632757185,553.9844801645147,576.4323598240317,55.109699107028085,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,681.3848547480218,530.6963841888797,611.6306670397752,607.9039686588923,61.574724254247435,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,527.8228071636818,567.435283215327,598.5311605841317,564.5964169877135,28.936276908078867,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,562.7240831945022,572.434878045606,584.5188515202,573.2259375867693,8.915242116396646,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,529.0011021449396,559.6645969127446,575.3357259995835,554.667141685756,19.243271741869503,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,582.7122469804248,558.7293614639733,475.7405383173678,539.0607155872552,45.8321454624829,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,585.3214693096627,582.4944896657641,516.559734485631,561.4585644870193,31.769237270216056,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,580.2673740108288,600.3838814556436,494.7793477977925,558.476867754755,45.783541471035534,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,688.2990989431486,643.3624363546439,694.2764660558101,675.3126671178675,22.723631807251714,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,721.4358246563932,694.338873125781,645.4421915347772,687.0722964389838,31.446890904237478,False,
False,False,True,no-covid,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,734.3224259423156,646.1078097667638,671.4922615576843,683.9741657555878,37.07922217859317,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,619.0158466524365,544.156520590379,486.0133432684298,549.7285701704151,54.44080748234705,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,612.0372476311953,541.5258141139109,498.601388483965,550.7214834096903,46.76425832809765,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,607.5771932267805,553.7852475531029,491.1165678363182,550.8263362054005,47.5908652569452,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,520.4541375989171,542.2231598812995,392.5410610162433,485.0727861654866,66.03061260811305,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,498.54987908683876,523.0658368908788,388.57127121511866,470.0623290642788,58.485624608637714,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,507.76622175655973,535.4403663837985,383.14484316430656,475.45047710155495,66.24053196560902,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,654.0516922636401,580.6612907382341,624.3751572261557,619.6960467426767,30.143637418229527,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,646.8252445595587,522.1948347042899,562.3289444502291,577.1163412380258,51.94346345141595,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,663.0872305810079,568.9000518013329,550.5803564920866,594.1892129581424,49.288980738270595,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,613.7047937057476,558.398509995835,524.7140625,565.6057887338609,36.68602104561636,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,586.1394301853395,531.2203063827571,533.2321851572261,550.1973072417742,25.428187316684074,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,605.3762494793837,535.7054354956268,565.7429397907123,568.9415415885742,28.532774960102472,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,627.8249557476053,639.5245837671803,574.4173950957935,613.9223115368596,28.339597047368454,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,636.381615993336,637.1161147698875,630.0032008798418,634.5003105476884,3.194043272162415,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,591.2346081059975,591.1754175343607,599.6403606570178,594.0167954324587,3.976534526200416,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,652.7214206320284,843.821445491462,522.4884360683048,673.0104340639318,131.96580058425658,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,604.186017544773,774.2433094283632,547.1628691170347,641.8640653633903,96.45761783831357,False,
False,False,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,563.1425292846731,927.8627850374843,605.0961978082049,698.7005040434541,162.944859484092,False,
